  ^28/*28$ ^ымыӈ/*ымыӈ$
   ^1/*1$ ^нэнаӈӄаӈойпатъевыӄэн/*нэнаӈӄаӈойпатъевыӄэн$
   ^1/*1$ ^нэнаӈӄамэтвавэгыт/*нэнаӈӄамэтвавэгыт$
   ^1/*1$ ^нэнаӄоранмыӄэнат/*нэнаӄоранмыӄэнат$
   ^1/*1$ ^нэнаӄамэнтоӄэн/*нэнаӄамэнтоӄэн$
   ^1/*1$ ^нэнатвыӄэнат/*нэнатвыӄэнат$
   ^1/*1$ ^нэнатаӈынмыӄэнат/*нэнатаӈынмыӄэнат$
   ^1/*1$ ^нэнатангагԓыӈӄэн/*нэнатангагԓыӈӄэн$
   ^1/*1$ ^нэнатанвэтгыӈӄэн/*нэнатанвэтгыӈӄэн$
   ^1/*1$ ^нэнарэрэгым/*нэнарэрэгым$
   ^1/*1$ ^нэнарэрынат/*нэнарэрынат$
   ^1/*1$ ^нэнаръэтгыпӄэн/*нэнаръэтгыпӄэн$
   ^1/*1$ ^нэнаранӈавтыӈанӈыӄэн/*нэнаранӈавтыӈанӈыӄэн$
   ^1/*1$ ^нэнарайпыӈӄэнат/*нэнарайпыӈӄэнат$
   ^1/*1$ ^нэнапэчасӄэвӄэн/*нэнапэчасӄэвӄэн$
   ^1/*1$ ^нэнапэнрыӄэн/*нэнапэнрыӄэн$
   ^1/*1$ ^нэнапытԓьаранмыӈӄэн/*нэнапытԓьаранмыӈӄэн$
   ^1/*1$ ^нэнапатӄэн/*нэнапатӄэн$
   ^1/*1$ ^нэнанъатчавэгым/*нэнанъатчавэгым$
   ^1/*1$ ^нэнантэнмавӄэнат/*нэнантэнмавӄэнат$
   ^1/*1$ ^нэнанпаавӄэн/*нэнанпаавӄэн$
   ^1/*1$ ^нэнанмытӄынӄаӈойпатъевыӄэн/*нэнанмытӄынӄаӈойпатъевыӄэн$
   ^1/*1$ ^нэнанмыткоӄэн/*нэнанмыткоӄэн$
   ^1/*1$ ^нэнанмараватӄэн/*нэнанмараватӄэн$
   ^1/*1$ ^нэнанкытгынтавӄэн/*нэнанкытгынтавӄэн$
   ^1/*1$ ^нэнанвэчвавыткойгыт/*нэнанвэчвавыткойгыт$
   ^1/*1$ ^нэнанвэтгаватӄэн/*нэнанвэтгаватӄэн$
   ^1/*1$ ^нэнанатвыӄэн/*нэнанатвыӄэн$
   ^1/*1$ ^нэнанарычгавӄэн/*нэнанарычгавӄэн$
   ^1/*1$ ^нэнамӈыԓёӄэн/*нэнамӈыԓёӄэн$
   ^1/*1$ ^нэнамгоӄэн/*нэнамгоӄэн$
   ^1/*1$ ^нэнакытгынтыпэнрыӄэн/*нэнакытгынтыпэнрыӄэн$
   ^1/*1$ ^нэнакавраӄэн/*нэнакавраӄэн$
   ^1/*1$ ^нэнайпыӄэнат/*нэнайпыӄэнат$
   ^1/*1$ ^нэнагтыӄэчгытрынпэравӄэн/*нэнагтыӄэчгытрынпэравӄэн$
   ^1/*1$ ^нэнагаԓяӄэнат/*нэнагаԓяӄэнат$
   ^1/*1$ ^нэнагатгаткоӄэнат/*нэнагатгаткоӄэнат$
   ^1/*1$ ^нэнавъёнэԓёӄэн/*нэнавъёнэԓёӄэн$
   ^1/*1$ ^нэнавъёнэԓьавкэн/*нэнавъёнэԓьавкэн$
   ^1/*1$ ^нэнаваԓёмӄэнат/*нэнаваԓёмӄэнат$
   ^1/*1$ ^нэмэԓымӈэ/*нэмэԓымӈэ$
   ^1/*1$ ^нэмитчьэԓетъюунэт/*нэмитчьэԓетъюунэт$
   ^1/*1$ ^нэкыԓгытвыгъэн/*нэкыԓгытвыгъэн$
   ^1/*1$ ^нэкыԓвыгъэн/*нэкыԓвыгъэн$
   ^1/*1$ ^нэкимԓиԓын/*нэкимԓиԓын$
   ^1/*1$ ^нэйӈэгъэн/*нэйӈэгъэн$
   ^1/*1$ ^нэйыԓынэт/*нэйыԓынэт$
   ^1/*1$ ^нэйпэгъэн/*нэйпэгъэн$
   ^1/*1$ ^нэгитэгъэн/*нэгитэгъэн$
   ^1/*1$ ^нэвԓывъентоӄэн/*нэвԓывъентоӄэн$
   ^1/*1$ ^нэвэгыԓкуйвыгъэн/*нэвэгыԓкуйвыгъэн$
   ^1/*1$ ^нэвэгыԓкугъэн/*нэвэгыԓкугъэн$
   ^1/*1$ ^ныԓьавынтыватынат/*ныԓьавынтыватынат$
   ^1/*1$ ^ныԓеԓгыттъэтысӄивӄинэт/*ныԓеԓгыттъэтысӄивӄинэт$
   ^1/*1$ ^ныԓевтуткуԓьэтӄин/*ныԓевтуткуԓьэтӄин$
   ^1/*1$ ^ныԓгэӄамэтваԓьатӄэн/*ныԓгэӄамэтваԓьатӄэн$
   ^1/*1$ ^ныԓгэранмыӈӄэн/*ныԓгэранмыӈӄэн$
   ^1/*1$ ^ныԓгэнԓынтоӄэн/*ныԓгэнԓынтоӄэн$
   ^1/*1$ ^ныԓгэкоргавӄэн/*ныԓгэкоргавӄэн$
   ^1/*1$ ^ныԓгэйъаркыпԓыӄэн/*ныԓгэйъаркыпԓыӄэн$
   ^1/*1$ ^ныԓгиӄувчимгъуӄин/*ныԓгиӄувчимгъуӄин$
   ^1/*1$ ^ныԓгитэӈычьэтӄин/*ныԓгитэӈычьэтӄин$
   ^1/*1$ ^ныԓгитэвмэтэвӄин/*ныԓгитэвмэтэвӄин$
   ^1/*1$ ^ныԓгитэвиминӈыӄин/*ныԓгитэвиминӈыӄин$
   ^1/*1$ ^ныԓгирэнэчьэвӈыӄин/*ныԓгирэнэчьэвӈыӄин$
   ^1/*1$ ^ныԓгиръэвъуйгыт/*ныԓгиръэвъуйгыт$
   ^1/*1$ ^ныԓгинычивмыӄин/*ныԓгинычивмыӄин$
   ^1/*1$ ^ныԓгинытэӈӄин/*ныԓгинытэӈӄин$
   ^1/*1$ ^ныԓгинытэрмэчьыӈӄин/*ныԓгинытэрмэчьыӈӄин$
   ^1/*1$ ^ныԓгинымӄынԓеӈу/*ныԓгинымӄынԓеӈу$
   ^1/*1$ ^ныԓгиныгыттэпӄин/*ныԓгиныгыттэпӄин$
   ^1/*1$ ^ныԓгиныгынникуӄин/*ныԓгиныгынникуӄин$
   ^1/*1$ ^ныԓгиныгтиӈӄин/*ныԓгиныгтиӈӄин$
   ^1/*1$ ^ныԓгинывэймэнӄинэт/*ныԓгинывэймэнӄинэт$
   ^1/*1$ ^ныԓгинывысӄигыт/*ныԓгинывысӄигыт$
   ^1/*1$ ^ныԓгининъыӄин/*ныԓгининъыӄин$
   ^1/*1$ ^ныԓгиниквыӄинэт/*ныԓгиниквыӄинэт$
   ^1/*1$ ^ныԓгигпиԓьыԓьэтӄин/*ныԓгигпиԓьыԓьэтӄин$
   ^1/*1$ ^ныԓгатӄатӄэн/*ныԓгатӄатӄэн$
   ^1/*1$ ^ныԓгайыԓгавӄэн/*ныԓгайыԓгавӄэн$
   ^1/*1$ ^ныӈэԓгынтоӄэн/*ныӈэԓгынтоӄэн$
   ^1/*1$ ^ныӈэԓвыԓьынтэгрэвӄин/*ныӈэԓвыԓьынтэгрэвӄин$
   ^1/*1$ ^ныӈэвынъюӄинэт/*ныӈэвынъюӄинэт$
   ^1/*1$ ^ныӈэвынъюсӄивигым/*ныӈэвынъюсӄивигым$
   ^1/*1$ ^ныӈыркыԓӄэн/*ныӈыркыԓӄэн$
   ^1/*1$ ^ныӈавывъентоӄэн/*ныӈавывъентоӄэн$
   ^1/*1$ ^ныӄԓегратайкавынат/*ныӄԓегратайкавынат$
   ^1/*1$ ^ныӄэрыӄэн/*ныӄэрыӄэн$
   ^1/*1$ ^ныӄэминпыӄинэт/*ныӄэминпыӄинэт$
   ^1/*1$ ^ныӄэвиигичигъэн/*ныӄэвиигичигъэн$
   ^1/*1$ ^ныӄэвигичиӄинэт/*ныӄэвигичиӄинэт$
   ^1/*1$ ^ныӄуԓиԓьэтысӄычетӄин/*ныӄуԓиԓьэтысӄычетӄин$
   ^1/*1$ ^ныӄамэтваӈноӄэнат/*ныӄамэтваӈноӄэнат$
   ^1/*1$ ^ныӄамэтвачаӄэнат/*ныӄамэтвачаӄэнат$
   ^1/*1$ ^ныӄамэтвасӄэвын/*ныӄамэтвасӄэвын$
   ^1/*1$ ^ныӄамэпэнрыӄэн/*ныӄамэпэнрыӄэн$
   ^1/*1$ ^ныӄааԓьатакватӄэн/*ныӄааԓьатакватӄэн$
   ^1/*1$ ^ныёпыеквэԓьатӄэн/*ныёпыеквэԓьатӄэн$
   ^1/*1$ ^ныянотыԓьатӄэн/*ныянотыԓьатӄэн$
   ^1/*1$ ^ныяноттыԓяӄэн/*ныяноттыԓяӄэн$
   ^1/*1$ ^ныяаноттыԓякэн/*ныяаноттыԓякэн$
   ^1/*1$ ^ныяакэн/*ныяакэн$
   ^1/*1$ ^ныюптэӈэвыԓтэтӄинэт/*ныюптэӈэвыԓтэтӄинэт$
   ^1/*1$ ^нычиитӄин/*нычиитӄин$
   ^1/*1$ ^ныченрыгчатӄэнат/*ныченрыгчатӄэнат$
   ^1/*1$ ^нытԓепыткун/*нытԓепыткун$
   ^1/*1$ ^нытԓепыткуйгыт/*нытԓепыткуйгыт$
   ^1/*1$ ^нытӄичгытрэтӄинэт/*нытӄичгытрэтӄинэт$
   ^1/*1$ ^нытэԓгэтыԓьэтӄин/*нытэԓгэтыԓьэтӄин$
   ^1/*1$ ^нытэӈуԓвэвэвииӄин/*нытэӈуԓвэвэвииӄин$
   ^1/*1$ ^нытэмъюӈйивыӄин/*нытэмъюӈйивыӄин$
   ^1/*1$ ^нытэмъюгнинэт/*нытэмъюгнинэт$
   ^1/*1$ ^нытэгрэттыԓеӄинэт/*нытэгрэттыԓеӄинэт$
   ^1/*1$ ^нытэвыӄэн/*нытэвыӄэн$
   ^1/*1$ ^нытэвывыргыргатӄэн/*нытэвывыргыргатӄэн$
   ^1/*1$ ^нытымԓяттыԓяӄэн/*нытымԓяттыԓяӄэн$
   ^1/*1$ ^нытымӈэвӄэнат/*нытымӈэвӄэнат$
   ^1/*1$ ^нытъыԓкамаграӄэн/*нытъыԓкамаграӄэн$
   ^1/*1$ ^нытъыԓкамаграръоӄэн/*нытъыԓкамаграръоӄэн$
   ^1/*1$ ^нытурвуԓӄытвичычеӄин/*нытурвуԓӄытвичычеӄин$
   ^1/*1$ ^ныттъивыӄинэт/*ныттъивыӄинэт$
   ^1/*1$ ^ныткэӄэн/*ныткэӄэн$
   ^1/*1$ ^ныткоочгыткоӄэнат/*ныткоочгыткоӄэнат$
   ^1/*1$ ^ныти/*ныти$
   ^1/*1$ ^нытвынэнат/*нытвынэнат$
   ^1/*1$ ^нытаӈэргыпйъэԓгытваӄэн/*нытаӈэргыпйъэԓгытваӄэн$
   ^1/*1$ ^нытанпэраӄэн/*нытанпэраӄэн$
   ^1/*1$ ^нытайкавтэнмавӄэн/*нытайкавтэнмавӄэн$
   ^1/*1$ ^нытавэмэнӈыяайгым/*нытавэмэнӈыяайгым$
   ^1/*1$ ^нырэԓюуӄэтӄин/*нырэԓюуӄэтӄин$
   ^1/*1$ ^нырэӄытъуԓюйгыт/*нырэӄытъуԓюйгыт$
   ^1/*1$ ^нырэӄыгъэн/*нырэӄыгъэн$
   ^1/*1$ ^нырэӄин/*нырэӄин$
   ^1/*1$ ^нырэпириӈӄин/*нырэпириӈӄин$
   ^1/*1$ ^нырыԓгывинвэтӄин/*нырыԓгывинвэтӄин$
   ^1/*1$ ^нырыттэԓӄэн/*нырыттэԓӄэн$
   ^1/*1$ ^нырынрэԓытваӄэн/*нырынрэԓытваӄэн$
   ^1/*1$ ^ныръэйыпыткуԓьэтӄин/*ныръэйыпыткуԓьэтӄин$
   ^1/*1$ ^ныръэвӈыттыӄинэт/*ныръэвӈыттыӄинэт$
   ^1/*1$ ^ныръэвэԓвэтӄин/*ныръэвэԓвэтӄин$
   ^1/*1$ ^ныръэвынъюӄинэт/*ныръэвынъюӄинэт$
   ^1/*1$ ^ныръэвъэмэтыпкирӄинэт/*ныръэвъэмэтыпкирӄинэт$
   ^1/*1$ ^ныръэвуԓьэтӄинэт/*ныръэвуԓьэтӄинэт$
   ^1/*1$ ^ныръарэрэгыт/*ныръарэрэгыт$
   ^1/*1$ ^ныроӄ/*ныроӄ$
   ^1/*1$ ^ныркыԓеӄин/*ныркыԓеӄин$
   ^1/*1$ ^ныркычавычьатӄэн/*ныркычавычьатӄэн$
   ^1/*1$ ^ныркыпԓыӄэн/*ныркыпԓыӄэн$
   ^1/*1$ ^ныриӈэсӄычетыԓьэтӄин/*ныриӈэсӄычетыԓьэтӄин$
   ^1/*1$ ^ныринъытвиӈӄинэт/*ныринъытвиӈӄинэт$
   ^1/*1$ ^нырачвыӈынат/*нырачвыӈынат$
   ^1/*1$ ^нырапэԓяӈэгым/*нырапэԓяӈэгым$
   ^1/*1$ ^нырамԓытвэӈӄэнат/*нырамԓытвэӈӄэнат$
   ^1/*1$ ^нырагтытыԓяӄэн/*нырагтытыԓяӄэн$
   ^1/*1$ ^нырагтытыԓякэн/*нырагтытыԓякэн$
   ^1/*1$ ^ныпэԓӄумруӄин/*ныпэԓӄумруӄин$
   ^1/*1$ ^ныпэӄэттатӄэн/*ныпэӄэттатӄэн$
   ^1/*1$ ^ныпэӄэтатыԓьатӄэн/*ныпэӄэтатыԓьатӄэн$
   ^1/*1$ ^ныпэчгарэрӄэнат/*ныпэчгарэрӄэнат$
   ^1/*1$ ^ныпэчаткоӄэнат/*ныпэчаткоӄэнат$
   ^1/*1$ ^ныпэрӄытваӄэнат/*ныпэрӄытваӄэнат$
   ^1/*1$ ^ныпэгԓяӄэн/*ныпэгԓяӄэн$
   ^1/*1$ ^ныпчиӄэӈыттыӄинэт/*ныпчиӄэӈыттыӄинэт$
   ^1/*1$ ^ныппыԓюӄинэӄэгти/*ныппыԓюӄинэӄэгти$
   ^1/*1$ ^ныппыԓьэвӄэй/*ныппыԓьэвӄэй$
   ^1/*1$ ^ныпирӄысӄивӄин/*ныпирӄысӄивӄин$
   ^1/*1$ ^ныпипиӄыԓгыгиԓикин/*ныпипиӄыԓгыгиԓикин$
   ^1/*1$ ^нынԓыпԓяннэн/*нынԓыпԓяннэн$
   ^1/*1$ ^нынԓынтоӄэн/*нынԓынтоӄэн$
   ^1/*1$ ^нынынтоӈаткэн/*нынынтоӈаткэн$
   ^1/*1$ ^нынымгичийгым/*нынымгичийгым$
   ^1/*1$ ^нынъававыӈӈотыԓяӄэн/*нынъававыӈӈотыԓяӄэн$
   ^1/*1$ ^нынчичьэтӄин/*нынчичьэтӄин$
   ^1/*1$ ^нынутэԓкыԓчыӄувын/*нынутэԓкыԓчыӄувын$
   ^1/*1$ ^нынтэрмэчьыӈэвӄин/*нынтэрмэчьыӈэвӄин$
   ^1/*1$ ^нынтэвиминӈэтӄинэт/*нынтэвиминӈэтӄинэт$
   ^1/*1$ ^нынриԓьыԓьэвӄинэт/*нынриԓьыԓьэвӄинэт$
   ^1/*1$ ^нынрачвыӈавнэн/*нынрачвыӈавнэн$
   ^1/*1$ ^нынрагтатӄэн/*нынрагтатӄэн$
   ^1/*1$ ^нынпэгԓяръовӄэн/*нынпэгԓяръовӄэн$
   ^1/*1$ ^нынпытвынтатӄэнат/*нынпытвынтатӄэнат$
   ^1/*1$ ^ныннэпы/*ныннэпы$
   ^1/*1$ ^ныннуӈэтӄин/*ныннуӈэтӄин$
   ^1/*1$ ^нынмыткоӄэнат/*нынмыткоӄэнат$
   ^1/*1$ ^нынмынэн/*нынмынэн$
   ^1/*1$ ^нынкыкватӄоӄоӈовӄэн/*нынкыкватӄоӄоӈовӄэн$
   ^1/*1$ ^нынатчыӈатытваӄэн/*нынатчыӈатытваӄэн$
   ^1/*1$ ^нымԓыӄэнат/*нымԓыӄэнат$
   ^1/*1$ ^нымԓегъэн/*нымԓегъэн$
   ^1/*1$ ^нымӈэкавраӄэн/*нымӈэкавраӄэн$
   ^1/*1$ ^нымӈыԓёӄэнат/*нымӈыԓёӄэнат$
   ^1/*1$ ^нымӈыԓёкэн/*нымӈыԓёкэн$
   ^1/*1$ ^нымӈыԓтэԓын/*нымӈыԓтэԓын$
   ^1/*1$ ^нымӈиӄин/*нымӈиӄин$
   ^1/*1$ ^нымэԓевтыԓеӄин/*нымэԓевтыԓеӄин$
   ^1/*1$ ^нымэйӈычимгъуӄинэт/*нымэйӈычимгъуӄинэт$
   ^1/*1$ ^нымэйӈытэԓгэтӄин/*нымэйӈытэԓгэтӄин$
   ^1/*1$ ^нымэйыӈӄинэт/*нымэйыӈӄинэт$
   ^1/*1$ ^нымытԓёӄэн/*нымытԓёӄэн$
   ^1/*1$ ^нымытвайӈын/*нымытвайӈын$
   ^1/*1$ ^нымынгынтоӄэн/*нымынгынтоӄэн$
   ^1/*1$ ^нымчунэӈэткуӄин/*нымчунэӈэткуӄин$
   ^1/*1$ ^нымутԓытъыръуӄин/*нымутԓытъыръуӄин$
   ^1/*1$ ^нымрэргъэ/*нымрэргъэ$
   ^1/*1$ ^нымныԓёӄэнат/*нымныԓёӄэнат$
   ^1/*1$ ^нымныԓтэԓыԓьатӄэнат/*нымныԓтэԓыԓьатӄэнат$
   ^1/*1$ ^нымнымкин/*нымнымкин$
   ^1/*1$ ^нымкыӄинэт/*нымкыӄинэт$
   ^1/*1$ ^нымкытури/*нымкытури$
   ^1/*1$ ^нымкыргэри/*нымкыргэри$
   ^1/*1$ ^ныкэвычьэвӄин/*ныкэвычьэвӄин$
   ^1/*1$ ^ныкыттэԓеткин/*ныкыттэԓеткин$
   ^1/*1$ ^ныкынтэӄинэт/*ныкынтэӄинэт$
   ^1/*1$ ^ныкынтэӄин/*ныкынтэӄин$
   ^1/*1$ ^ныкынмэвыӄэнат/*ныкынмэвыӄэнат$
   ^1/*1$ ^ныкымчекоӄэн/*ныкымчекоӄэн$
   ^1/*1$ ^ныкыкватӄоӄоӈойгым/*ныкыкватӄоӄоӈойгым$
   ^1/*1$ ^ныкиритти/*ныкиритти$
   ^1/*1$ ^ныкваткоӄэн/*ныкваткоӄэн$
   ^1/*1$ ^ныйыԓӄатчаӄэн/*ныйыԓӄатчаӄэн$
   ^1/*1$ ^ныйъотыԓяӄэнат/*ныйъотыԓяӄэнат$
   ^1/*1$ ^ныйъачеӈӄачетӄэнат/*ныйъачеӈӄачетӄэнат$
   ^1/*1$ ^ныйъачеӈӄачетын/*ныйъачеӈӄачетын$
   ^1/*1$ ^ныйпынэнат/*ныйпынэнат$
   ^1/*1$ ^ныймэтваӄэнат/*ныймэтваӄэнат$
   ^1/*1$ ^ныетын/*ныетын$
   ^1/*1$ ^ныгэтрагчыӄэн/*ныгэтрагчыӄэн$
   ^1/*1$ ^ныгытъытэвиминӈыӄинэт/*ныгытъытэвиминӈыӄинэт$
   ^1/*1$ ^ныгытгаръоӄэн/*ныгытгаръоӄэн$
   ^1/*1$ ^ныгынтэвыԓьэтӄин/*ныгынтэвыԓьэтӄин$
   ^1/*1$ ^ныгынтэвтыԓемури/*ныгынтэвтыԓемури$
   ^1/*1$ ^ныгынникуӄинэт/*ныгынникуӄинэт$
   ^1/*1$ ^ныгынкойӈыӄэнат/*ныгынкойӈыӄэнат$
   ^1/*1$ ^ныгынкойӈъав/*ныгынкойӈъав$
   ^1/*1$ ^ныгъевӄин/*ныгъевӄин$
   ^1/*1$ ^ныгтыӄыԓгэԓёӄэн/*ныгтыӄыԓгэԓёӄэн$
   ^1/*1$ ^ныгтыӄамэтванат/*ныгтыӄамэтванат$
   ^1/*1$ ^ныгтыткуйвыӄин/*ныгтыткуйвыӄин$
   ^1/*1$ ^ныгтырэнъатанӈыӄэнат/*ныгтырэнъатанӈыӄэнат$
   ^1/*1$ ^ныгтыматэватӄэнат/*ныгтыматэватӄэнат$
   ^1/*1$ ^ныгтамӄэнат/*ныгтамӄэнат$
   ^1/*1$ ^ныгтамӄэн/*ныгтамӄэн$
   ^1/*1$ ^ныгтакавкэтӄэн/*ныгтакавкэтӄэн$
   ^1/*1$ ^ныгнатӄэн/*ныгнатӄэн$
   ^1/*1$ ^ныгнатъевыӄэн/*ныгнатъевыӄэн$
   ^1/*1$ ^ныгитэсӄивӄинэт/*ныгитэсӄивӄинэт$
   ^1/*1$ ^ныгагԓыӄэн/*ныгагԓыӄэн$
   ^1/*1$ ^ныгагчавэгым/*ныгагчавэгым$
   ^1/*1$ ^нывэтгавчетӄэн/*нывэтгавчетӄэн$
   ^1/*1$ ^нывэймэнӄинэт/*нывэймэнӄинэт$
   ^1/*1$ ^нывъентогъан/*нывъентогъан$
   ^1/*1$ ^нывуԓӄытвиӄин/*нывуԓӄытвиӄин$
   ^1/*1$ ^нывуԓӄытвичычеӄин/*нывуԓӄытвичычеӄин$
   ^1/*1$ ^нывинвыԓԓепӄинэт/*нывинвыԓԓепӄинэт$
   ^1/*1$ ^нывинвыӈирэсӄивӄин/*нывинвыӈирэсӄивӄин$
   ^1/*1$ ^нывинвыгитэӄин/*нывинвыгитэӄин$
   ^1/*1$ ^нывинвыгитгыӄин/*нывинвыгитгыӄин$
   ^1/*1$ ^нывакъочычаӄэн/*нывакъочычаӄэн$
   ^1/*1$ ^нъэԓԓьэн/*нъэԓԓьэн$
   ^1/*1$ ^нъэԓыпыткуӄин/*нъэԓыпыткуӄин$
   ^1/*1$ ^нъэчеӄин/*нъэчеӄин$
   ^1/*1$ ^нъэптыӄин/*нъэптыӄин$
   ^1/*1$ ^нъэнӄэтӄин/*нъэнӄэтӄин$
   ^1/*1$ ^нъэмпытваӄэнат/*нъэмпытваӄэнат$
   ^1/*1$ ^нъэмпытвайгыт/*нъэмпытвайгыт$
   ^1/*1$ ^нъэйӈэԓьэтӄин/*нъэйӈэԓьэтӄин$
   ^1/*1$ ^нъэйӈэӄинэт/*нъэйӈэӄинэт$
   ^1/*1$ ^нъэйӈэткуӄинэт/*нъэйӈэткуӄинэт$
   ^1/*1$ ^нъэйӈэткусӄычетӄин/*нъэйӈэткусӄычетӄин$
   ^1/*1$ ^нъэйӈэвӄинэт/*нъэйӈэвӄинэт$
   ^1/*1$ ^нъэйӈэвыркынитык/*нъэйӈэвыркынитык$
   ^1/*1$ ^нъытвэтчагъан/*нъытвэтчагъан$
   ^1/*1$ ^нъысӄагтыӄэнат/*нъысӄагтыӄэнат$
   ^1/*1$ ^нъырэчинъюргэвӈыркын/*нъырэчинъюргэвӈыркын$
   ^1/*1$ ^нъыръытэԓгэтӄин/*нъыръытэԓгэтӄин$
   ^1/*1$ ^нъыръыйыԓӄэтӄин/*нъыръыйыԓӄэтӄин$
   ^1/*1$ ^нъырайъоӈгъан/*нъырайъоӈгъан$
   ^1/*1$ ^нъыоʼнтынэнат/*нъыоʼнтынэнат$
   ^1/*1$ ^нъымӄъэӄыръуӄин/*нъымӄъэӄыръуӄин$
   ^1/*1$ ^нъыкэймитын/*нъыкэймитын$
   ^1/*1$ ^нъыйпыгъан/*нъыйпыгъан$
   ^1/*1$ ^нъыетынэт/*нъыетынэт$
   ^1/*1$ ^нъигнэтӄин/*нъигнэтӄин$
   ^1/*1$ ^нъигнэтыԓьэтӄин/*нъигнэтыԓьэтӄин$
   ^1/*1$ ^нъаԓятыёйвыркынэгым/*нъаԓятыёйвыркынэгым$
   ^1/*1$ ^нъаԓянтоӄэн/*нъаԓянтоӄэн$
   ^1/*1$ ^нъаӄапэраӄэн/*нъаӄапэраӄэн$
   ^1/*1$ ^нъачачеӈӄатчетӄэнат/*нъачачеӈӄатчетӄэнат$
   ^1/*1$ ^нъатчаӄэнат/*нъатчаӄэнат$
   ^1/*1$ ^нъараӄатӄэн/*нъараӄатӄэн$
   ^1/*1$ ^нъаратгъан/*нъаратгъан$
   ^1/*1$ ^нъайӈавыӈӈогъан/*нъайӈавыӈӈогъан$
   ^1/*1$ ^нутэсӄытэйӈэтэ/*нутэсӄытэйӈэтэ$
   ^1/*1$ ^нутэргэтыԓьын/*нутэргэтыԓьын$
   ^1/*1$ ^нутэкэмԓиԓыпԓыткугъи/*нутэкэмԓиԓыпԓыткугъи$
   ^1/*1$ ^нутэкэмԓиԓ/*нутэкэмԓиԓ$
   ^1/*1$ ^нутэгчиԓьэтык/*нутэгчиԓьэтык$
