^2606/*2606$ ^./.<sent>$
   ^1/*1$ ^нымэԓетын/мэԓетык<v><iv><neut><intn><s_sg3>$
   ^1/*1$ ^нымэԓевтыԓеӄин/*нымэԓевтыԓеӄин$
   ^1/*1$ ^нымэйӈычимгъуӄинэт/мэйӈычимгъуԓьын<adj><3pl>$
   ^1/*1$ ^нымэйӈытэԓгэтӄин/*нымэйӈытэԓгэтӄин$
   ^1/*1$ ^нымэйыӈӄинэт/*нымэйыӈӄинэт$
   ^1/*1$ ^нымытԓёӄэн/мытԓёԓьын<adj><3sg>/нымытԓёӄэн<adj><3sg>$
   ^1/*1$ ^нымытваԓьыт/нымытвак<v><iv><ptcp><act><pl><abs>/нымытвак<v><iv><ptcp><act><px3pl><abs>/нымытваԓьын<n><pl><abs>/нымытваԓьын<n><px3pl><abs>$
   ^1/*1$ ^нымытвайӈын/*нымытвайӈын$
   ^1/*1$ ^нымытвагыргын/нымытвагыргын<n><px3sg><abs>/нымытвагыргын<n><sg><abs>/нымытвак<v><iv><ger><aa><ess>/нымытвак<v><iv><ger><px3sg><abs>/нымытвак<v><iv><ger><sg><abs>/нымытвак<v><tv><ger><aa><ess>/нымытвак<v><tv><ger><px3sg><abs>/нымытвак<v><tv><ger><sg><abs>$
   ^1/*1$ ^нымынгынтоӄэн/*нымынгынтоӄэн$
   ^1/*1$ ^нымчунэӈэткуӄин/*нымчунэӈэткуӄин$
   ^1/*1$ ^нымутԓытъыръуӄин/*нымутԓытъыръуӄин$
   ^1/*1$ ^нымрэргъэ/*нымрэргъэ$
   ^1/*1$ ^нымныԓёӄэнат/*нымныԓёӄэнат$
   ^1/*1$ ^нымныԓтэԓыԓьатӄэнат/*нымныԓтэԓыԓьатӄэнат$
   ^1/*1$ ^нымнымӄэй/нымным<n><dim><sg><abs>$
   ^1/*1$ ^нымнымкин/нымным<n><rel><sg><abs>$
   ^1/*1$ ^нымкыӄинэт/*нымкыӄинэт$
   ^1/*1$ ^нымкытури/*нымкытури$
   ^1/*1$ ^нымкыргэри/*нымкыргэри$
   ^1/*1$ ^нымкъэв/нымкъэв<adv>$
   ^1/*1$ ^нымгоӄэнат/мгок<v><iv><stat><hab><s_pl3>/мгок<v><tv><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^нымгоӄэн/мгок<v><iv><stat><hab><s_sg3>/мгок<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^нымготваӄэнат/мгок<v><iv><res><stat><hab><s_pl3>/мгок<v><tv><res><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^ныматанэн/матак<v><tv><neut><intn><a_sg3><o_sg3>$
   ^1/*1$ ^нымаравӄэнат/маравкэн<adj><3pl>/маравчетык<v><iv><stat><hab><s_pl3>/маравчетык<v><tv><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^нымаравӄэн/маравкэн<adj><3sg>/маравчетык<v><iv><stat><hab><s_sg3>/маравчетык<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^ныманаӈатӄэн/манаӈатык<v><iv><stat><hab><s_sg3>/манаӈатык<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^нымайынԓянэн/майынԓяк<v><tv><neut><intn><a_sg3><o_sg3>$
   ^1/*1$ ^ныкэмчичетӄинэт/кэмчичетык<v><iv><stat><hab><s_pl3>/кэмчичетык<v><tv><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^ныкэвычьэвӄин/*ныкэвычьэвӄин$
   ^1/*1$ ^ныкытчынъёӄэнат/кытчынъёк<v><iv><stat><hab><s_pl3>/кытчынъёк<v><tv><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^ныкыттэԓеткин/*ныкыттэԓеткин$
   ^1/*1$ ^ныкытгыԓгавӄэн/кытгыԓгавык<v><iv><stat><hab><s_sg3>/кытгыԓгавык<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^ныкытгынтатӄэн/кытгынтатык<v><iv><stat><hab><s_sg3>/кытгынтатык<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^ныкынтэӄинэт/*ныкынтэӄинэт$
   ^1/*1$ ^ныкынтэӄин/ныкынтэӄин<adj><3sg>$
   ^1/*1$ ^ныкынтэчьэтӄин/кынтэчьэтык<v><iv><stat><hab><s_sg3>/кынтэчьэтык<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^ныкынмэвыӄэнат/*ныкынмэвыӄэнат$
   ^1/*1$ ^ныкымчекоӄэн/*ныкымчекоӄэн$
   ^1/*1$ ^ныкыкватӄоӄоӈойгым/*ныкыкватӄоӄоӈойгым$
   ^1/*1$ ^ныкиритти/*ныкиритти$
   ^1/*1$ ^ныквотытваӄэнат/вутык<v><iv><res><stat><hab><s_pl3>/вутык<v><tv><res><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^ныквотытваӄэн/вутык<v><iv><res><stat><hab><s_sg3>/вутык<v><tv><res><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^ныкваткоӄэн/*ныкваткоӄэн$
   ^1/*1$ ^ныкаԓготкэӄэн/каԓготкэк<v><iv><stat><hab><s_sg3>/каԓготкэк<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^ныкамаграӄэн/камаграк<v><iv><stat><hab><s_sg3>/камаграк<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^ныкавраӄэн/каврак<v><iv><stat><hab><s_sg3>/каврак<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^ныйыԓӄэтӄинэт/йыԓӄэтык<v><iv><stat><hab><s_pl3>/йыԓӄэтык<v><tv><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^ныйыԓӄэтӄин/йыԓӄэтык<v><iv><stat><hab><s_sg3>/йыԓӄэтык<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^ныйыԓӄатчаӄэн/*ныйыԓӄатчаӄэн$
   ^1/*1$ ^ныйыԓнин/йыԓык<v><tv><neut><intn><a_sg3><o_sg3>$
   ^1/*1$ ^ныйъотыԓяӄэнат/*ныйъотыԓяӄэнат$
   ^1/*1$ ^ныйъачеӈӄачетӄэнат/*ныйъачеӈӄачетӄэнат$
   ^1/*1$ ^ныйъачеӈӄачетын/*ныйъачеӈӄачетын$
   ^1/*1$ ^ныйпынэнат/*ныйпынэнат$
   ^1/*1$ ^ныймэтваӄэнат/*ныймэтваӄэнат$
   ^1/*1$ ^ныетын/*ныетын$
   ^1/*1$ ^ныгэтрагчыӄэн/*ныгэтрагчыӄэн$
   ^1/*1$ ^ныгытъэтӄинэт/гытъэтык<v><iv><stat><hab><s_pl3>/гытъэтык<v><tv><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^ныгытъэтӄин/гытъэтык<v><iv><stat><hab><s_sg3>/гытъэтык<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^ныгытъэтигым/гытъэтык<v><iv><stat><hab><s_sg1>/гытъэтык<v><tv><stat><hab><a_pl3><o_sg1>$
   ^1/*1$ ^ныгытъытэвиминӈыӄинэт/*ныгытъытэвиминӈыӄинэт$
   ^1/*1$ ^ныгытгаръоӄэн/*ныгытгаръоӄэн$
   ^1/*1$ ^ныгынтэвыԓьэтӄин/*ныгынтэвыԓьэтӄин$
   ^1/*1$ ^ныгынтэвтыԓемури/*ныгынтэвтыԓемури$
   ^1/*1$ ^ныгынтэвръуӄинэт/гынтэвык<v><iv><coop_s><stat><hab><s_pl3>/гынтэвык<v><tv><coop_s><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^ныгынникуӄинэт/*ныгынникуӄинэт$
   ^1/*1$ ^ныгынкойӈыӄэнат/гынкойӈыԓьын<adj><3pl>$
   ^1/*1$ ^ныгынкойӈъав/*ныгынкойӈъав$
   ^1/*1$ ^ныгъевӄин/*ныгъевӄин$
   ^1/*1$ ^ныгтыӄыԓгэԓёӄэн/*ныгтыӄыԓгэԓёӄэн$
   ^1/*1$ ^ныгтыӄамэтванат/*ныгтыӄамэтванат$
   ^1/*1$ ^ныгтыткуйвыӄин/*ныгтыткуйвыӄин$
   ^1/*1$ ^ныгтырэнъатанӈыӄэнат/*ныгтырэнъатанӈыӄэнат$
   ^1/*1$ ^ныгтыматэватӄэнат/*ныгтыматэватӄэнат$
   ^1/*1$ ^ныгтамӄэнат/*ныгтамӄэнат$
   ^1/*1$ ^ныгтамӄэн/ныгтамӄэн<adj><3sg>$
   ^1/*1$ ^ныгтакавкэтӄэн/*ныгтакавкэтӄэн$
   ^1/*1$ ^ныгнатӄэн/*ныгнатӄэн$
   ^1/*1$ ^ныгнатъевыӄэн/*ныгнатъевыӄэн$
   ^1/*1$ ^ныгитэӄин/гитэк<v><iv><stat><hab><s_sg3>/гитэк<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^ныгитэсӄивӄинэт/*ныгитэсӄивӄинэт$
   ^1/*1$ ^ныгитэйвыӄин/гитэк<v><iv><coop_o><stat><hab><s_sg3>/гитэк<v><tv><coop_o><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^ныгагԓыӄэн/гагԓыԓьын<adj><3sg>/ныгагԓыӄэн<adj><3sg>$
   ^1/*1$ ^ныгагчавӄэн/гагчавык<v><iv><stat><hab><s_sg3>/гагчавык<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^ныгагчавэгым/*ныгагчавэгым$
   ^1/*1$ ^нывэтгавӄэн/вэтгавык<v><iv><stat><hab><s_sg3>/вэтгавык<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^нывэтгавчетӄэн/*нывэтгавчетӄэн$
   ^1/*1$ ^нывэймэнӄинэт/*нывэймэнӄинэт$
   ^1/*1$ ^нывэймэнэтӄин/вэймэнэтык<v><iv><stat><hab><s_sg3>/вэймэнэтык<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^нывытрэтӄин/вытрэтык<v><iv><stat><hab><s_sg3>/вытрэтык<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^нывъиӄинэт/въик<v><iv><stat><hab><s_pl3>/въик<v><tv><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^нывъентогъан/*нывъентогъан$
   ^1/*1$ ^нывуԓӄытвиӄин/вуԓӄытвикин<adj><3sg>$
   ^1/*1$ ^нывуԓӄытвичычеӄин/*нывуԓӄытвичычеӄин$
   ^1/*1$ ^нывйитвыӄин/выйитык<v><iv><rev><stat><hab><s_sg3>/выйитык<v><tv><rev><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^нывйитвыгъэн/выйитык<v><iv><rev><neut><intn><s_sg3>$
   ^1/*1$ ^нывиԓык/нывиԓык<v><iv><gna_ant>/нывиԓык<v><iv><inf>$
   ^1/*1$ ^нывинвыԓԓепӄинэт/*нывинвыԓԓепӄинэт$
   ^1/*1$ ^нывинвыӈирэсӄивӄин/*нывинвыӈирэсӄивӄин$
   ^1/*1$ ^нывинвыгитэӄин/*нывинвыгитэӄин$
   ^1/*1$ ^нывинвыгитгыӄин/*нывинвыгитгыӄин$
   ^1/*1$ ^нываԓёмӄэнат/ваԓёмык<v><iv><stat><hab><s_pl3>/ваԓёмык<v><tv><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^нываԓёмӄэн/ваԓёмык<v><iv><stat><hab><s_sg3>/ваԓёмык<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^нываԓёмгъан/ваԓёмык<v><iv><neut><intn><s_sg3>$
   ^1/*1$ ^нываӈэйпыръоӄэн/ваӈэйпык<v><iv><coop_s><stat><hab><s_sg3>/ваӈэйпык<v><tv><coop_s><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^ныватыӈ/ныватык<v><iv><vb>/ныватык<v><tv><vb>$
   ^1/*1$ ^нывакъочычаӄэн/*нывакъочычаӄэн$
   ^1/*1$ ^нывакъотваӄэнат/вакъок<v><iv><res><stat><hab><s_pl3>/вакъок<v><tv><res><stat><hab><a_pl3><o_pl3>/вакъотвак<v><iv><stat><hab><s_pl3>/вакъотвак<v><tv><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^нъэԓԓьэн/*нъэԓԓьэн$
   ^1/*1$ ^нъэԓыпԓыткук/нъэԓык<v><iv><compl><gna_ant>/нъэԓык<v><iv><compl><inf>$
   ^1/*1$ ^нъэԓыпыткуӄин/*нъэԓыпыткуӄин$
   ^1/*1$ ^нъэԓтык/нъэԓык<v><iv><neut><aor><s_pl2>$
   ^1/*1$ ^нъэчеӄин/*нъэчеӄин$
   ^1/*1$ ^нъэптыӄин/*нъэптыӄин$
   ^1/*1$ ^нъэнӄэтӄин/*нъэнӄэтӄин$
   ^1/*1$ ^нъэмпытваӄэнат/*нъэмпытваӄэнат$
   ^1/*1$ ^нъэмпытвайгыт/*нъэмпытвайгыт$
   ^1/*1$ ^нъэйӈэԓьэтӄин/*нъэйӈэԓьэтӄин$
   ^1/*1$ ^нъэйӈэӄинэт/*нъэйӈэӄинэт$
   ^1/*1$ ^нъэйӈэткуӄинэт/*нъэйӈэткуӄинэт$
   ^1/*1$ ^нъэйӈэткусӄычетӄин/*нъэйӈэткусӄычетӄин$
   ^1/*1$ ^нъэйӈэвӄинэт/*нъэйӈэвӄинэт$
   ^1/*1$ ^нъэйӈэвыркынитык/*нъэйӈэвыркынитык$
   ^1/*1$ ^нъыԓӄытын/ӄытык<v><iv><neut><cond><s_sg3>$
   ^1/*1$ ^нъыԓеркынэт/тыԓек<v><iv><prog><cond><s_pl3>/тыԓек<v><tv><prog><cond><a_sg2><o_pl3>$
   ^1/*1$ ^нъыӄэвигъэн/ӄэвик<v><iv><neut><cond><s_sg3>$
   ^1/*1$ ^нъыӄамэтваркынат/ӄамэтвак<v><iv><prog><cond><s_pl3>/ӄамэтвак<v><tv><prog><cond><a_sg2><o_pl3>$
   ^1/*1$ ^нъытвэтчагъан/*нъытвэтчагъан$
   ^1/*1$ ^нъысӄагтыӄэнат/*нъысӄагтыӄэнат$
   ^1/*1$ ^нъырэчинъюргэвӈыркын/*нъырэчинъюргэвӈыркын$
   ^1/*1$ ^нъыръытэԓгэтӄин/*нъыръытэԓгэтӄин$
   ^1/*1$ ^нъыръыйыԓӄэтӄин/*нъыръыйыԓӄэтӄин$
   ^1/*1$ ^нъырайъоӈгъан/*нъырайъоӈгъан$
   ^1/*1$ ^нъыпкирын/пыкирык<v><iv><neut><cond><s_sg3>$
   ^1/*1$ ^нъыоʼнтынэнат/*нъыоʼнтынэнат$
   ^1/*1$ ^нъынъэԓгъэн/нъэԓык<v><iv><neut><cond><s_sg3>$
   ^1/*1$ ^нъымӄъэӄыръуӄин/*нъымӄъэӄыръуӄин$
   ^1/*1$ ^нъыкэймитын/*нъыкэймитын$
   ^1/*1$ ^нъыйпыгъан/*нъыйпыгъан$
   ^1/*1$ ^нъыетынэт/*нъыетынэт$
   ^1/*1$ ^нъиръытвыгъэн/иръытвык<v><iv><neut><cond><s_sg3>$
   ^1/*1$ ^нъинъэтэтын/инъэтэтык<v><iv><neut><cond><s_sg3>$
   ^1/*1$ ^нъигнэтӄин/*нъигнэтӄин$
   ^1/*1$ ^нъигнэтыԓьэтӄин/*нъигнэтыԓьэтӄин$
   ^1/*1$ ^нъивнинэт/ивык<v><tv><neut><cond><a_sg3><o_pl3>$
   ^1/*1$ ^нъаԓятыёйвыркынэгым/*нъаԓятыёйвыркынэгым$
   ^1/*1$ ^нъаԓянтоӄэн/*нъаԓянтоӄэн$
   ^1/*1$ ^нъаӄапэраӄэн/*нъаӄапэраӄэн$
   ^1/*1$ ^нъачачеӈӄатчетӄэнат/*нъачачеӈӄатчетӄэнат$
   ^1/*1$ ^нъатчаӄэнат/*нъатчаӄэнат$
   ^1/*1$ ^нъараӄатӄэн/*нъараӄатӄэн$
   ^1/*1$ ^нъаратгъан/*нъаратгъан$
   ^1/*1$ ^нъайӈавыӈӈогъан/*нъайӈавыӈӈогъан$
   ^1/*1$ ^нутэсӄытэйӈэтэ/*нутэсӄытэйӈэтэ$
   ^1/*1$ ^нутэргэтыԓьын/*нутэргэтыԓьын$
   ^1/*1$ ^нутэкэмԓиԓыпԓыткугъи/*нутэкэмԓиԓыпԓыткугъи$
   ^1/*1$ ^нутэкэмԓиԓ/*нутэкэмԓиԓ$
   ^1/*1$ ^нутэгчиԓьэтык/*нутэгчиԓьэтык$
   ^1/*1$ ^нупынъыԓисӄычетӄин/*нупынъыԓисӄычетӄин$
   ^1/*1$ ^нупынъыԓийвыӄинэт/упынъыԓик<v><iv><coop_o><stat><hab><s_pl3>/упынъыԓик<v><tv><coop_o><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^нумэкэтӄинэт/умэкэтык<v><iv><stat><hab><s_pl3>/умэкэтык<v><tv><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^нувиӄинэт/увик<v><iv><stat><hab><s_pl3>/увик<v><tv><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^нувиӄин/увик<v><iv><stat><hab><s_sg3>/увик<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^нувинтэтӄин/*нувинтэтӄин$
   ^1/*1$ ^нувинтэтыԓьэтӄин/*нувинтэтыԓьэтӄин$
   ^1/*1$ ^ноԓӄэн/оԓык<v><iv><stat><hab><s_sg3>/оԓык<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^нотыӈ/*нотыӈ$
   ^1/*1$ ^нотачгатгыргын/*нотачгатгыргын$
   ^1/*1$ ^нотачгатгыргык/*нотачгатгыргык$
   ^1/*1$ ^нотасӄэпы/*нотасӄэпы$
   ^1/*1$ ^нотасӄыеквэ/*нотасӄыеквэ$
   ^1/*1$ ^нотаргыргык/*нотаргыргык$
   ^1/*1$ ^нотагчеӈӈок/нутэгчик<v><iv><inch2><gna_ant>/нутэгчик<v><iv><inch2><inf>$
   ^1/*1$ ^ниԓюԓьэтӄин/иԓюԓьэтык<v><iv><stat><hab><s_sg3>/иԓюԓьэтык<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^ниԓюԓьысӄивӄинэт/*ниԓюԓьысӄивӄинэт$
   ^1/*1$ ^ниԓьуткукин/*ниԓьуткукин$
   ^1/*1$ ^ниԓыӈэӈэтӄин/*ниԓыӈэӈэтӄин$
   ^1/*1$ ^ниԓгиӄэтӄин/иԓгиӄэтык<v><iv><stat><hab><s_sg3>/иԓгиӄэтык<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^нитчыӄинэт/итчыԓьын<adj><3pl>$
   ^1/*1$ ^нитчыӄин/итчыԓьын<adj><3sg>/нитчыӄин<adj><3sg>$
   ^1/*1$ ^нитчигыт/*нитчигыт$
   ^1/*1$ ^нититӄинэт/ититык<v><iv><stat><hab><s_pl3>/ититык<v><tv><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^нититыԓьэтӄин/*нититыԓьэтӄин$
   ^1/*1$ ^нинэԓьуԓӄыԓынпыӄин/*нинэԓьуԓӄыԓынпыӄин$
   ^1/*1$ ^нинэԓыпычвиткуйвыӄинэт/*нинэԓыпычвиткуйвыӄинэт$
   ^1/*1$ ^нинэԓгигитэйвыӄинэт/*нинэԓгигитэйвыӄинэт$
   ^1/*1$ ^нинэӈиԓгытиӈуйвыӄин/*нинэӈиԓгытиӈуйвыӄин$
   ^1/*1$ ^нинэӈиԓгынпыӄин/*нинэӈиԓгынпыӄин$
   ^1/*1$ ^нинэӄуннинтыӄинэт/*нинэӄуннинтыӄинэт$
   ^1/*1$ ^нинээкэтӄинэт/*нинээкэтӄинэт$
   ^1/*1$ ^нинэчичевӄин/*нинэчичевӄин$
   ^1/*1$ ^нинэтэӈкыргэймитӄинэт/*нинэтэӈкыргэймитӄинэт$
   ^1/*1$ ^нинэтэнԓьуӄин/*нинэтэнԓьуӄин$
   ^1/*1$ ^нинэтэнӄитпыӈӄин/*нинэтэнӄитпыӈӄин$
   ^1/*1$ ^нинэтэнтиӄин/инэтэнтик<v><iv><stat><hab><s_sg3>/инэтэнтик<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^нинэтриԓӄин/*нинэтриԓӄин$
   ^1/*1$ ^нинэткуӄин/*нинэткуӄин$
   ^1/*1$ ^нинэтиӈуӄин/*нинэтиӈуӄин$
   ^1/*1$ ^нинэрӄинэт/инэрык<v><iv><stat><hab><s_pl3>/инэрык<v><tv><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^нинэрэтӄинэт/инэрык<v><iv><th><stat><hab><s_pl3>/инэрык<v><tv><th><stat><hab><a_pl3><o_pl3>$
   ^1/*1$ ^нинэрэтын/инэрык<v><iv><th><neut><intn><s_sg3>/инэрык<v><tv><th><neut><aor><a_pl3><o_sg3>/рэтык<v><tv><neut><intn><a_sg3><o_sg1>/эрэтык<v><tv><neut><intn><a_sg3><o_sg1>$
   ^1/*1$ ^нинэрэнмэйӈэвӈыӄин/*нинэрэнмэйӈэвӈыӄин$
   ^1/*1$ ^нинэрэйгуԓенӈыӄинэт/*нинэрэйгуԓенӈыӄинэт$
   ^1/*1$ ^нинэркээԓьэтӄин/*нинэркээԓьэтӄин$
   ^1/*1$ ^нинэричитӄин/*нинэричитӄин$
   ^1/*1$ ^нинэргыткуӄин/инэргыткук<v><iv><stat><hab><s_sg3>/инэргыткук<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^нинэнԓьэтэтӄин/*нинэнԓьэтэтӄин$
   ^1/*1$ ^нинэнэԓкыӄин/*нинэнэԓкыӄин$
   ^1/*1$ ^нинэнэрӄин/*нинэнэрӄин$
   ^1/*1$ ^нинэнэмгутэтӄин/*нинэнэмгутэтӄин$
   ^1/*1$ ^нинэнэмгутэтигыт/*нинэнэмгутэтигыт$
   ^1/*1$ ^нинэнэймэвӄин/инэнэймэвык<v><iv><stat><hab><s_sg3>/инэнэймэвык<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^нинэныттэтӄинэт/*нинэныттэтӄинэт$
   ^1/*1$ ^нинэныпкирэтӄинэт/*нинэныпкирэтӄинэт$
   ^1/*1$ ^нинэнъыԓиӄинэт/*нинэнъыԓиӄинэт$
   ^1/*1$ ^нинэнчыпъэвйивыӄин/*нинэнчыпъэвйивыӄин$
   ^1/*1$ ^нинэнчичьэтӄинэт/*нинэнчичьэтӄинэт$
   ^1/*1$ ^нинэнчикуӄинэт/*нинэнчикуӄинэт$
   ^1/*1$ ^нинэнуӄин/*нинэнуӄин$
   ^1/*1$ ^нинэнуйгым/*нинэнуйгым$
   ^1/*1$ ^нинэнтэрмэчьыӈэвӄинэт/*нинэнтэрмэчьыӈэвӄинэт$
   ^1/*1$ ^нинэнтэгрэвӄин/*нинэнтэгрэвӄин$
   ^1/*1$ ^нинэнтигым/инэнтык<v><iv><stat><hab><s_sg1>/инэнтык<v><tv><stat><hab><a_pl3><o_sg1>$
   ^1/*1$ ^нинэнруԓыԓтэвӄинэт/*нинэнруԓыԓтэвӄинэт$
   ^1/*1$ ^нинэнпэԓӄувӄинэт/*нинэнпэԓӄувӄинэт$
   ^1/*1$ ^нинэнпыткэвигыт/*нинэнпыткэвигыт$
   ^1/*1$ ^нинэнмэйӈэвӄин/*нинэнмэйӈэвӄин$
   ^1/*1$ ^нинэнмыӄин/*нинэнмыӄин$
   ^1/*1$ ^нинэнмигчирэвӄин/*нинэнмигчирэвӄин$
   ^1/*1$ ^нинэнкуԓюмкыԓьэвӄин/*нинэнкуԓюмкыԓьэвӄин$
   ^1/*1$ ^нинэниԓюԓьэвӄин/*нинэниԓюԓьэвӄин$
   ^1/*1$ ^нинэнинъэйвыӄин/*нинэнинъэйвыӄин$
   ^1/*1$ ^нинэнинтыӄин/*нинэнинтыӄин$
   ^1/*1$ ^нинэнинтыткуӄин/*нинэнинтыткуӄин$
   ^1/*1$ ^нинэнвэнӈыӄин/*нинэнвэнӈыӄин$
   ^1/*1$ ^нинэнвэгыткуйвыӄин/*нинэнвэгыткуйвыӄин$
   ^1/*1$ ^нинэмнэйвыӄин/*нинэмнэйвыӄин$
   ^1/*1$ ^нинэкыԓтыӄин/*нинэкыԓтыӄин$
   ^1/*1$ ^нинэкыԓтычирӄин/*нинэкыԓтычирӄин$
   ^1/*1$ ^нинэйыръэтӄин/*нинэйыръэтӄин$
   ^1/*1$ ^нинэегӄэпчуткуӄин/*нинэегӄэпчуткуӄин$
   ^1/*1$ ^нинэгтыӄин/инэгтык<v><iv><stat><hab><s_sg3>/инэгтык<v><tv><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^нинэгйипӄин/*нинэгйипӄин$
   ^1/*1$ ^нинэгитэсӄивӄин/*нинэгитэсӄивӄин$
   ^1/*1$ ^нинэвириӈӄин/*нинэвириӈӄин$
   ^1/*1$ ^нинэвинвыгитэӄин/*нинэвинвыгитэӄин$
   ^1/*1$ ^нинэвинвивӄинэт/*нинэвинвивӄинэт$
   ^1/*1$ ^нинъэмэтӄинэт/*нинъэмэтӄинэт$
   ^1/*1$ ^нинъэйвынинэт/нинъэйвык<v><tv><neut><aor><a_sg3><o_pl3>$
   ^1/*1$ ^нинъэйвынин/нинъэйвык<v><tv><neut><aor><a_sg3><o_sg3>$
   ^1/*1$ ^нинъэйвык/нинъэйвык<v><iv><gna_ant>/нинъэйвык<v><iv><inf>$
   ^1/*1$ ^нинъыӄинэт/инъыкин<adj><3pl>$
   ^1/*1$ ^нинъыръунтыӄин/*нинъыръунтыӄин$
   ^1/*1$ ^ниниткэӄинэт/*ниниткэӄинэт$
   ^1/*1$ ^нининэнъыԓиӄин/*нининэнъыԓиӄин$
   ^1/*1$ ^нининэнтыӄин/*нининэнтыӄин$
   ^1/*1$ ^нимԓынэймэвӄин/*нимԓынэймэвӄин$
   ^1/*1$ ^нимырэӄуӄин/имырэӄык<v><iv><consume><stat><hab><s_sg3>/имырэӄык<v><tv><consume><stat><hab><a_pl3><o_sg3>$
   ^1/*1$ ^нимтинэт/имтик<v><iv><neut><intn><s_pl3>/имтик<v><tv><neut><aor><a_pl3><o_pl3>$
